customer_id,order_id,order_date,product_category,channel,city,price,quantity
902,100905,2023-07-30,Fashion,mobile,Adana,633.0,0.0
537,100906,2023-07-19,Fashion,mobile,Istanbul,445.0,1.0
1388,100907,2023-06-28,Home,web,Izmir,1051.0,1.0
1354,100908,2023-05-21,Beauty,desktop,Ankara,421.0,2.0
1893,100909,2023-06-25,Home,web,Istanbul,1174.0,2.0
95,100910,2023-05-14,Grocery,mobile,Ankara,89.0,1.0
259,100911,2024-09-22,Electronics,desktop,Istanbul,1590.0,1.0
1042,100912,2024-06-04,Sports,mobile,Izmir,291.0,1.0
1423,100913,2024-02-02,Fashion,mobile,Antalya,911.0,3.0
450,100914,2024-05-09,Fashion,mobile,Istanbul,892.0,3.0
522,100915,2023-07-27,Fashion,desktop,Izmir,396.0,1.0
689,100916,2024-07-17,Sports,mobile,Izmir,918.0,2.0
544,100917,2024-03-12,Beauty,desktop,Adana,254.0,3.0
467,100918,2024-10-22,Home,mobile,Istanbul,931.0,2.0
1574,100919,2023-04-11,Home,desktop,Bursa,1919.0,3.0
535,100920,2024-11-30,Electronics,desktop,Istanbul,2396.0,1.0
25,100921,2023-01-09,Grocery,mobile,Izmir,268.0,2.0
479,100922,2024-04-28,Fashion,mobile,Adana,877.0,3.0
879,100923,2024-06-12,Fashion,mobile,Adana,728.0,2.0
1512,100924,2024-12-15,Fashion,desktop,Ankara,789.0,1.0
1415,100925,2023-01-10,Beauty,desktop,Ankara,494.0,3.0
1164,100926,2024-07-04,Beauty,mobile,Ankara,294.0,4.0
792,100927,2024-10-06,Sports,desktop,Antalya,506.0,1.0
364,100928,2023-07-12,Grocery,web,Istanbul,217.0,3.0
597,100929,2023-02-02,Home,web,Izmir,725.0,2.0
227,100930,2024-11-06,Electronics,desktop,Istanbul,13806.0,1.0
886,100931,2023-05-13,Home,desktop,Izmir,618.0,3.0
414,100932,2024-12-27,Fashion,mobile,Antalya,243.0,1.0
1006,100933,2023-01-08,Fashion,mobile,Antalya,554.0,1.0
1623,100934,2024-04-16,Grocery,mobile,Istanbul,258.0,4.0
788,100935,2023-11-01,Grocery,desktop,Antalya,256.0,2.0
1287,100936,2024-11-05,Grocery,mobile,Ankara,190.0,1.0
1133,100937,2024-07-04,Fashion,mobile,Istanbul,1075.0,3.0
1037,100938,2023-05-05,Fashion,mobile,Istanbul,997.0,2.0
813,100939,2023-02-15,Fashion,desktop,Bursa,622.0,2.0
1346,100940,2023-02-08,Beauty,desktop,İstanbul,439.0,4.0
363,100941,2023-09-06,Beauty,mobile,Ankara,456.0,2.0
365,100942,2023-10-29,Fashion,mobile,Ankara,807.0,1.0
1357,100943,2023-08-10,Fashion,mobile,Istanbul,1090.0,3.0
512,100944,2024-11-06,Electronics,desktop,Antalya,-445.0,1.0
130,100945,2024-01-19,Fashion,mobile,Istanbul,925.0,2.0
1671,100946,2023-08-14,Fashion,desktop,Ankara,958.0,3.0
217,100947,2023-12-01,Grocery,mobile,Antalya,95.0,1.0
571,100948,2024-01-01,Fashion,mobile,Istanbul,,3.0
1460,100949,2024-10-27,Beauty,mobile,Ankara,264.0,2.0
796,100950,2024-07-03,Home,desktop,Izmir,694.0,1.0
1365,100951,2024-11-25,Home,mobile,Izmir,805.0,3.0
1444,100952,2024-05-08,Beauty,desktop,Istanbul,,2.0
123,100953,2023-01-14,Electronics,desktop,Adana,8881.0,1.0
1938,100954,2023-05-21,Automotive,desktop,Istanbul,1699.0,2.0
1328,100955,2024-03-30,Sports,mobile,Istanbul,1454.0,2.0
509,100956,2023-10-23,Grocery,mobile,Istanbul,163.0,1.0
1007,100957,2024-12-04,Home,desktop,Istanbul,275.0,1.0
1629,100958,2023-03-13,Grocery,desktop,Istanbul,98.0,4.0
510,100959,2023-07-29,Fashion,mobile,Adana,452.0,1.0
816,100960,2023-11-07,Electronics,mobile,Antalya,6315.0,1.0
41,100961,2024-01-22,Electronics,desktop,Izmir,10617.0,1.0
780,100962,2024-01-26,Fashion,mobile,Izmir,379.0,1.0
1877,100963,2024-04-19,Fashion,mobile,Ankara,1141.0,3.0
787,100964,2023-07-14,Fashion,mobile,antlaya,510.0,1.0
333,100965,2024-05-16,Electronics,desktop,Ankara,4465.0,1.0
755,100966,2023-07-18,Electronics,desktop,Adana,1544.0,1.0
1448,100967,2024-12-14,Fashion,mobile,Istanbul,1085.0,1.0
1950,100968,2024-11-23,Fashion,mobile,antlaya,1040.0,3.0
1846,100969,2024-11-09,Electronics,mobile,Adana,,1.0
1349,100970,2023-03-24,Beauty,mobile,Adana,387.0,1.0
1634,100971,2024-01-27,Electronics,mobile,Ankara,11669.0,1.0
1008,100972,2023-12-19,Electronics,web,Istanbul,8292.0,1.0
382,100973,2023-01-02,Electronics,web,Antalya,12217.0,1.0
1536,100974,2024-12-21,Fashion,mobile,Ankara,614.0,3.0
1304,100975,2023-07-07,Automotive,mobile,Ankara,1261.0,2.0
1558,100976,2023-06-20,Grocery,mobile,Ankara,35.0,5.0
15,100977,2023-04-14,Fashion,mobile,İzmir,540.0,
760,100978,2024-01-20,Electronics,mobile,Istanbul,8892.0,1.0
730,100979,2024-11-29,Fashion,desktop,Izmir,380.0,2.0
252,100980,2023-12-05,Home,mobile,Ankara,,2.0
847,100981,2024-06-27,Fashion,desktop,Antalya,394.0,3.0
1654,100982,2024-11-07,Grocery,mobile,Izmir,163.0,2.0
1929,100983,2023-11-30,Grocery,mobile,Istanbul,115.0,5.0
1066,100984,2024-05-02,Grocery,web,Istanbul,61.0,5.0
1792,100985,2024-08-08,Home,desktop,Istanbul,953.0,3.0
1352,100986,2024-04-23,Electronics,web,Istanbul,13364.0,1.0
452,100987,2024-12-17,Sports,mobile,Ankara,300.0,2.0
1630,100988,2023-09-21,Electronics,desktop,Istanbul,5655.0,1.0
1522,100989,2024-12-09,Home,mobile,Bursa,1122.0,2.0
229,100990,2024-01-26,Home,web,Istanbul,723.0,1.0
779,100991,2023-04-02,Grocery,mobile,Ankara,129.0,5.0
1634,100992,2024-08-13,Grocery,mobile,Antalya,169.0,4.0
648,100993,2024-11-26,Automotive,mobile,Bursa,1479.0,2.0
1740,100994,2023-05-29,Home,mobile,Izmir,1753.0,2.0
1293,100995,2024-12-20,Fashion,desktop,Istanbul,898.0,1.0
1501,100996,2023-08-09,Home,mobile,Izmir,1941.0,2.0
1351,100997,2023-08-19,Home,web,Adana,516.0,3.0
1082,100998,2023-06-13,Electronics,mobile,Antalya,8138.0,1.0
1774,100999,2023-10-17,Grocery,mobile,Adana,123.0,3.0
297,101000,2023-02-25,Fashion,mobile,Istanbul,554.0,1.0
1759,101001,2023-08-03,Grocery,mobile,Istanbul,270.0,0.0
1936,101002,2023-06-01,Grocery,mobile,Istanbul,114.0,2.0
244,101003,2023-02-23,Grocery,mobile,Istanbul,266.0,1.0
1374,101004,2023-09-04,Fashion,desktop,Istanbul,765.0,3.0
239,101005,2024-11-05,Grocery,mobile,Antalya,65.0,3.0
1421,101006,2023-03-26,Beauty,mobile,Istanbul,386.0,2.0
131,101007,2023-04-07,Home,mobile,Istanbul,1146.0,1.0
1664,101008,2024-12-31,Grocery,mobile,Izmir,223.0,4.0
1978,101009,2024-06-26,Home,mobile,Adana,1325.0,3.0
264,101010,2024-11-05,Grocery,mobile,Istanbul,105.0,4.0
745,101011,2024-08-11,Fashion,mobile,Adana,410.0,2.0
601,101012,2024-07-11,Grocery,mobile,Istanbul,96.0,4.0
1046,101013,2024-11-05,Home,mobile,Adana,634.0,3.0
275,101014,2023-08-03,Grocery,mobile,Izmir,30.0,2.0
1331,101015,2024-09-08,Grocery,mobile,Istanbul,249.0,1.0
1501,101016,2023-06-17,Grocery,mobile,Adana,71.0,3.0
860,101017,2023-10-03,Sports,web,Bursa,751.0,1.0
1401,101018,2023-06-07,Sports,mobile,Bursa,819.0,1.0
561,101019,2024-07-15,Automotive,mobile,Istanbul,215.0,2.0
1794,101020,2023-01-11,Grocery,web,Izmir,141.0,3.0
203,101021,2023-11-10,Fashion,mobile,Bursa,697.0,3.0
1218,101022,2023-02-19,Sports,mobile,Istanbul,964.0,2.0
1507,101023,2024-02-17,Electronics,desktop,Ankara,12702.0,
375,101024,2023-10-01,Grocery,mobile,Ankara,98.0,1.0
1668,101025,2024-03-25,Fashion,mobile,Izmir,775.0,2.0
1495,101026,2023-08-23,Grocery,desktop,Adana,26.0,1.0
1971,101027,2023-09-03,Sports,desktop,Ankara,490.0,2.0
256,101028,2024-03-10,Grocery,mobile,Istanbul,20.0,4.0
1514,101029,2024-02-20,Fashion,desktop,İstanbul,626.0,2.0
1382,101030,2024-11-08,Electronics,desktop,Izmir,14244.0,1.0
350,101031,2024-06-20,Electronics,desktop,Istanbul,3839.0,1.0
990,101032,2024-01-18,Grocery,desktop,Izmir,165.0,4.0
1056,101033,2023-10-28,Fashion,desktop,Istanbul,,3.0
220,101034,2023-02-06,Grocery,desktop,Antalya,58.0,1.0
1841,101035,2023-01-06,Beauty,desktop,Ankara,157.0,0.0
747,101036,2023-06-07,Beauty,mobile,Istanbul,302.0,
1531,101037,2024-03-14,Fashion,web,Istanbul,589.0,2.0
329,101038,2024-03-20,Grocery,mobile,antlaya,114.0,5.0
1463,101039,2024-11-13,Electronics,mobile,Istanbul,11239.0,1.0
225,101040,2023-05-11,Sports,desktop,Antalya,504.0,2.0
880,101041,2023-04-21,Beauty,desktop,Istanbul,320.0,2.0
1048,101042,2024-09-03,Grocery,mobile,Istanbul,278.0,3.0
1447,101043,2023-07-11,Fashion,mobile,Antalya,563.0,3.0
271,101044,2023-04-16,Electronics,desktop,Istanbul,12959.0,1.0
835,101045,2024-02-15,Fashion,mobile,Izmir,371.0,3.0
624,101046,2024-06-21,Grocery,mobile,Izmir,74.0,3.0
107,101047,2023-04-23,Sports,mobile,Izmir,319.0,1.0
745,101048,2024-11-07,Grocery,mobile,Istanbul,234.0,5.0
741,101049,2023-12-09,Home,mobile,Istanbul,1089.0,3.0
1521,101050,2024-08-26,Grocery,desktop,Istanbul,285.0,4.0
154,101051,2024-09-08,Fashion,mobile,Ankara,493.0,1.0
857,101052,2024-07-13,Sports,mobile,Istanbul,221.0,2.0
1290,101053,2024-07-17,Grocery,desktop,Istanbul,155.0,5.0
1427,101054,2023-05-01,Automotive,desktop,Istanbul,1116.0,1.0
1091,101055,2023-05-13,Electronics,desktop,Istanbul,13171.0,1.0
377,101056,2024-06-09,Grocery,mobile,Istanbul,227.0,1.0
1076,101057,2023-01-04,Electronics,desktop,Istanbul,3189.0,1.0
81,101058,2023-09-23,Home,mobile,Istanbul,370.0,2.0
1687,101059,2024-10-16,Home,web,Istanbul,1364.0,3.0
1125,101060,2023-08-04,Grocery,desktop,Istanbul,,3.0
450,101061,2023-09-28,Fashion,mobile,Ankara,1191.0,1.0
1528,101062,2023-10-14,Electronics,web,Istanbul,12661.0,1.0
551,101063,2024-12-05,Grocery,mobile,Istanbul,113.0,5.0
1848,101064,2023-07-28,Fashion,desktop,Istanbul,566.0,2.0
1327,101065,2024-05-05,Home,mobile,Ankara,787.0,3.0
932,101066,2023-10-16,Fashion,mobile,İstanbul,346.0,3.0
43,101067,2024-10-22,Fashion,mobile,Antalya,756.0,1.0
1285,101068,2023-04-23,Grocery,mobile,Izmir,294.0,2.0
984,101069,2024-09-06,Beauty,desktop,İstanbul,338.0,3.0
1114,101070,2024-07-30,Grocery,desktop,Istanbul,56.0,2.0
50,101071,2023-05-07,Beauty,mobile,İstanbul,343.0,1.0
1686,101072,2023-08-21,Grocery,mobile,Istanbul,47.0,3.0
739,101073,2023-04-26,Fashion,desktop,Istanbul,413.0,1.0
1367,101074,2023-03-28,Fashion,desktop,Ankara,845.0,3.0
1661,101075,2024-12-04,Fashion,mobile,Bursa,551.0,2.0
915,101076,2024-12-29,Sports,mobile,Istanbul,412.0,1.0
1572,101077,2024-05-04,Grocery,mobile,Istanbul,187.0,3.0
1934,101078,2024-01-30,Fashion,mobile,Izmir,845.0,3.0
172,101079,2024-10-31,Home,mobile,Bursa,1313.0,1.0
417,101080,2024-08-17,Grocery,mobile,Istanbul,136.0,4.0
1595,101081,2023-01-18,Grocery,mobile,Istanbul,153.0,3.0
115,101082,2023-05-23,Fashion,mobile,Istanbul,853.0,2.0
218,101083,2023-05-22,Sports,desktop,Ankara,245.0,2.0
26,101084,2024-11-09,Grocery,mobile,Ankara,209.0,1.0
963,101085,2024-08-05,Electronics,desktop,Adana,14278.0,1.0
1238,101086,2024-02-26,Grocery,mobile,Izmir,230.0,1.0
1883,101087,2023-06-27,Home,web,Izmir,,2.0
257,101088,2024-08-08,Electronics,mobile,Ankara,10036.0,1.0
1419,101089,2023-08-05,Grocery,mobile,Ankara,67.0,3.0
553,101090,2024-04-24,Electronics,desktop,Ankara,8399.0,1.0
434,101091,2023-04-22,Grocery,desktop,Ankara,34.0,4.0
92,101092,2024-09-03,Grocery,mobile,İzmir,228.0,3.0
1964,101093,2024-07-31,Grocery,mobile,Izmir,98.0,2.0
1837,101094,2024-02-12,Beauty,mobile,Istanbul,158.0,2.0
595,101095,2024-05-30,Fashion,desktop,Izmir,390.0,2.0
1340,101096,2023-06-15,Electronics,desktop,Istanbul,12224.0,1.0
700,101097,2023-05-25,Electronics,mobile,Ankara,4839.0,1.0
794,101098,2024-04-03,Fashion,web,Istanbul,398.0,2.0
293,101099,2023-09-02,Home,web,Izmir,1710.0,1.0
331,101100,2023-11-13,Sports,mobile,Bursa,834.0,1.0
525,101101,2023-03-11,Electronics,desktop,Istanbul,6088.0,1.0
1756,101102,2024-03-28,Home,mobile,Izmir,1329.0,3.0
1037,101103,2024-09-26,Grocery,mobile,Ankara,211.0,5.0
1682,101104,2024-04-05,Fashion,mobile,Istanbul,566.0,2.0
192,101105,2024-07-28,Home,web,İstanbul,416.0,3.0
1890,101106,2023-12-24,Home,desktop,Izmir,1835.0,3.0
976,101107,2024-02-11,Electronics,mobile,Antalya,6609.0,1.0
1232,101108,2023-04-28,Electronics,desktop,Istanbul,8238.0,1.0
1554,101109,2024-01-25,Beauty,mobile,Adana,204.0,2.0
925,101110,2024-12-01,Home,desktop,Izmir,414.0,2.0
1543,101111,2024-03-05,Home,desktop,Ankara,1375.0,3.0
727,101112,2023-11-01,Fashion,desktop,Istanbul,1098.0,3.0
297,101113,2024-12-10,Beauty,desktop,Antalya,70.0,2.0
1913,101114,2023-11-28,Grocery,mobile,Adana,295.0,3.0
1932,101115,2023-06-01,Beauty,web,Izmir,249.0,4.0
1586,101116,2023-05-09,Grocery,mobile,Izmir,256.0,3.0
746,101117,2023-06-20,Sports,desktop,Istanbul,1210.0,1.0
721,101118,2023-01-17,Beauty,mobile,Izmir,112.0,4.0
1133,101119,2023-12-27,Grocery,mobile,Ankara,67.0,3.0
1921,101120,2024-09-01,Home,desktop,Adana,646.0,1.0
1540,101121,2023-04-12,Sports,desktop,Istanbul,762.0,2.0
457,101122,2024-09-30,Fashion,mobile,Istanbul,781.0,3.0
1860,101123,2024-04-10,Home,mobile,Istanbul,586.0,2.0
542,101124,2024-10-22,Sports,mobile,Bursa,451.0,
315,101125,2023-11-11,Electronics,desktop,Ankara,10716.0,1.0
1139,101126,2024-01-19,Electronics,desktop,Ankara,8765.0,1.0
1492,101127,2024-02-05,Electronics,desktop,Istanbul,5275.0,1.0
1182,101128,2023-06-27,Grocery,mobile,Antalya,228.0,5.0
896,101129,2024-02-06,Home,mobile,Ankara,796.0,1.0
1521,101130,2023-01-12,Home,desktop,Adana,833.0,1.0
1722,101131,2023-05-14,Electronics,desktop,Istanbul,2096.0,1.0
48,101132,2023-09-09,Home,mobile,Istanbul,524.0,1.0
370,101133,2024-10-15,Sports,mobile,Istanbul,808.0,2.0
997,101134,2023-04-06,Fashion,desktop,Antalya,1031.0,2.0
21,101135,2024-10-02,Home,desktop,Istanbul,1077.0,1.0
1229,101136,2023-07-02,Home,web,Ankara,415.0,1.0
313,101137,2024-07-13,Fashion,mobile,antlaya,483.0,2.0
549,101138,2023-08-10,Electronics,desktop,Antalya,7083.0,1.0
1050,101139,2023-10-08,Fashion,mobile,Istanbul,824.0,1.0
1625,101140,2024-02-14,Electronics,desktop,Bursa,9862.0,1.0
1671,101141,2024-08-24,Home,mobile,Adana,1118.0,2.0
343,101142,2023-11-23,Electronics,mobile,Ankara,11550.0,1.0
816,101143,2023-02-04,Beauty,mobile,Izmir,119.0,2.0
298,101144,2023-01-31,Home,mobile,Ankara,1081.0,3.0
1151,101145,2023-11-18,Electronics,desktop,Adana,3367.0,1.0
1762,101146,2023-03-09,Sports,desktop,Istanbul,631.0,2.0
1644,101147,2024-11-18,Electronics,web,Antalya,4940.0,1.0
1181,101148,2024-05-20,Fashion,desktop,Istanbul,1030.0,1.0
825,101149,2023-01-22,Fashion,mobile,Ankara,733.0,3.0
1482,101150,2023-02-07,Sports,mobile,Istanbul,709.0,1.0
1427,101151,2023-11-05,Sports,desktop,Istanbul,372.0,2.0
1691,101152,2024-04-10,Fashion,desktop,Bursa,477.0,3.0
1664,101153,2023-01-11,Grocery,mobile,Istanbul,133.0,5.0
99,101154,2024-01-13,Electronics,mobile,Istanbul,7964.0,
944,101155,2023-11-08,Sports,desktop,Adana,591.0,1.0
251,101156,2023-05-03,Beauty,desktop,Ankara,114.0,4.0
541,101157,2024-06-18,Sports,web,Adana,634.0,1.0
154,101158,2023-10-31,Electronics,desktop,Istanbul,8457.0,1.0
1210,101159,2024-05-21,Sports,mobile,Ankara,,1.0
267,101160,2024-06-24,Home,desktop,Ankara,851.0,2.0
867,101161,2023-08-13,Home,mobile,Izmir,950.0,1.0
34,101162,2023-06-18,Fashion,mobile,Istanbul,296.0,3.0
884,101163,2024-04-16,Sports,desktop,Istanbul,126.0,2.0
1500,101164,2023-08-06,Home,mobile,Adana,1442.0,1.0
103,101165,2024-03-08,Home,mobile,Adana,1047.0,3.0
565,101166,2024-10-23,Grocery,mobile,Ankara,54.0,3.0
1015,101167,2023-08-20,Electronics,desktop,Antalya,13426.0,1.0
1435,101168,2023-07-30,Home,mobile,Izmir,44258.0,3.0
1843,101169,2024-09-29,Beauty,mobile,Izmir,55.0,3.0
1392,101170,2024-04-11,Grocery,mobile,Izmir,,4.0
1162,101171,2023-01-10,Electronics,desktop,Istanbul,7301.0,1.0
1508,101172,2024-11-27,Grocery,web,Izmir,51.0,3.0
723,101173,2023-12-10,Home,desktop,Ankara,1665.0,2.0
1405,101174,2023-11-05,Fashion,mobile,Ankara,800.0,3.0
501,101175,2024-06-15,Fashion,desktop,Izmir,914.0,2.0
1978,101176,2024-08-14,Home,desktop,Istanbul,240.0,1.0
1391,101177,2023-10-08,Grocery,mobile,Ankara,235.0,5.0
704,101178,2023-12-24,Beauty,mobile,Istanbul,186.0,4.0
1899,101179,2024-09-19,Sports,desktop,Antalya,267.0,2.0
133,101180,2024-12-02,Home,mobile,Adana,351.0,2.0
1709,101181,2023-10-29,Grocery,mobile,İstanbul,120.0,5.0
1954,101182,2023-01-01,Fashion,mobile,Bursa,934.0,2.0
1911,101183,2023-03-30,Grocery,mobile,Izmir,127.0,1.0
1223,101184,2023-12-30,Fashion,mobile,Istanbul,446.0,3.0
853,101185,2023-11-15,Electronics,desktop,Izmir,9353.0,1.0
1708,101186,2024-07-21,Sports,mobile,Ankara,549.0,1.0
956,101187,2024-03-23,Sports,mobile,Bursa,276.0,2.0
1858,101188,2024-03-06,Fashion,mobile,Adana,554.0,1.0
1731,101189,2023-11-06,Grocery,mobile,Ankara,208.0,1.0
554,101190,2024-02-07,Electronics,desktop,Izmir,12181.0,1.0
1198,101191,2024-10-27,Grocery,mobile,Izmir,167.0,1.0
1834,101192,2024-11-21,Electronics,desktop,Izmir,8828.0,1.0
412,101193,2024-11-22,Home,mobile,Istanbul,1659.0,1.0
1036,101194,2023-04-28,Fashion,mobile,Adana,760.0,2.0
534,101195,2024-03-30,Grocery,mobile,Istanbul,117.0,4.0
1347,101196,2024-09-19,Electronics,desktop,Istanbul,3101.0,1.0
1010,101197,2023-09-04,Electronics,desktop,Istanbul,7947.0,1.0
937,101198,2024-01-12,Grocery,mobile,Bursa,202.0,4.0
1858,101199,2023-05-04,Home,mobile,Ankara,,2.0
1031,101200,2023-12-30,Sports,mobile,Ankara,1479.0,2.0
695,101201,2023-08-04,Electronics,mobile,Izmir,4622.0,1.0
1322,101202,2024-04-15,Electronics,desktop,Izmir,3631.0,1.0
266,101203,2024-05-10,Beauty,desktop,Bursa,492.0,1.0
326,101204,2024-12-15,Electronics,desktop,Istanbul,2034.0,1.0
1501,101205,2023-08-26,Home,desktop,Istanbul,728.0,2.0
513,101206,2023-08-31,Electronics,desktop,Izmir,9507.0,1.0
221,101207,2023-04-28,Sports,mobile,Istanbul,1137.0,2.0
462,101208,2024-12-16,Sports,mobile,Istanbul,1292.0,2.0
198,101209,2023-07-26,Home,desktop,Istanbul,1082.0,1.0
1398,101210,2023-07-28,Grocery,mobile,Istanbul,125.0,
1748,101211,2024-10-19,Grocery,web,Bursa,149.0,4.0
207,101212,2023-05-22,Home,mobile,Istanbul,506.0,3.0
800,101213,2023-05-01,Grocery,mobile,Ankara,27.0,2.0
1252,101214,2024-12-21,Fashion,mobile,Istanbul,411.0,1.0
1338,101215,2024-05-27,Fashion,mobile,Adana,953.0,1.0
676,101216,2023-01-31,Beauty,desktop,Istanbul,69.0,4.0
1654,101217,2024-11-10,Fashion,mobile,Bursa,493.0,2.0
266,101218,2023-02-06,Beauty,mobile,Adana,495.0,2.0
1795,101219,2023-10-05,Electronics,mobile,Istanbul,7182.0,1.0
38,101220,2023-08-22,Electronics,web,İstanbul,5424.0,1.0
242,101221,2024-07-19,Fashion,mobile,Ankara,217.0,1.0
466,101222,2024-09-22,Grocery,mobile,Istanbul,93.0,1.0
1665,101223,2024-02-27,Home,desktop,Izmir,1042.0,3.0
599,101224,2023-02-28,Electronics,desktop,Adana,14264.0,1.0
1506,101225,2023-05-13,Home,mobile,Antalya,457.0,2.0
501,101226,2024-01-01,Electronics,desktop,Izmir,6030.0,1.0
996,101227,2024-06-23,Grocery,mobile,Istanbul,107.0,5.0
1485,101228,2023-10-14,Beauty,desktop,Ankara,226.0,3.0
554,101229,2023-05-26,Beauty,mobile,Ankara,62.0,4.0
784,101230,2023-10-12,Grocery,mobile,Izmir,294.0,2.0
1563,101231,2024-01-29,Home,desktop,Istanbul,991.0,2.0
444,101232,2023-12-23,Electronics,desktop,Antalya,1504.0,1.0
224,101233,2023-01-29,Electronics,desktop,Istanbul,6878.0,1.0
1164,101234,2024-07-20,Beauty,mobile,Ankara,125.0,2.0
1398,101235,2024-06-15,Electronics,web,Ankara,12721.0,1.0
1351,101236,2023-10-08,Home,desktop,Ankara,1185.0,3.0
367,101237,2023-09-14,Grocery,mobile,Ankara,24.0,3.0
120,101238,2024-03-30,Beauty,mobile,Istanbul,227.0,3.0
566,101239,2024-08-16,Fashion,web,Bursa,615.0,3.0
79,101240,2023-09-23,Fashion,desktop,Bursa,776.0,3.0
531,101241,2023-07-08,Home,web,Antalya,695.0,1.0
159,101242,2023-09-21,Electronics,web,İzmir,6258.0,1.0
51,101243,2023-08-31,Sports,mobile,Antalya,715.0,2.0
64,101244,2023-12-01,Home,desktop,Istanbul,1825.0,1.0
1466,101245,2023-06-14,Fashion,desktop,Ankara,1036.0,2.0
1562,101246,2024-06-04,Grocery,mobile,Istanbul,245.0,5.0
857,101247,2024-10-26,Fashion,mobile,Adana,274.0,2.0
552,101248,2024-07-05,Fashion,mobile,Istanbul,304.0,1.0
1533,101249,2023-07-19,Sports,desktop,Bursa,777.0,1.0
742,101250,2023-04-29,Electronics,desktop,Istanbul,7015.0,1.0
502,101251,2024-10-31,Sports,web,Istanbul,903.0,1.0
1035,101252,2024-02-22,Fashion,mobile,Izmir,720.0,1.0
540,101253,2023-06-01,Beauty,mobile,Ankara,170.0,3.0
150,101254,2024-07-21,Fashion,mobile,Ankara,454.0,1.0
601,101255,2023-05-16,Fashion,mobile,Antalya,827.0,1.0
1886,101256,2023-05-02,Fashion,mobile,Izmir,984.0,3.0
1503,101257,2023-12-30,Electronics,desktop,Adana,9602.0,1.0
1381,101258,2023-07-07,Electronics,desktop,Bursa,12895.0,1.0
1011,101259,2024-10-26,Home,mobile,Ankara,1097.0,1.0
1551,101260,2023-12-16,Home,mobile,Istanbul,1126.0,3.0
1802,101261,2023-07-02,Automotive,desktop,Ankara,1851.0,1.0
1924,101262,2024-09-22,Home,mobile,Bursa,1110.0,3.0
1546,101263,2023-09-23,Grocery,mobile,Ankara,214.0,1.0
417,101264,2023-06-22,Electronics,mobile,İstanbul,8460.0,1.0
1447,101265,2023-10-16,Electronics,desktop,Bursa,8711.0,1.0
725,101266,2023-05-03,Fashion,mobile,Izmir,406.0,3.0
1377,101267,2023-03-22,Automotive,desktop,Istanbul,1109.0,1.0
1724,101268,2023-03-17,Beauty,mobile,Istanbul,111.0,4.0
1932,101269,2024-07-25,Fashion,mobile,Ankara,206.0,1.0
1794,101270,2023-08-14,Electronics,desktop,Antalya,7968.0,1.0
365,101271,2023-04-01,Electronics,desktop,Istanbul,14018.0,0.0
369,101272,2023-02-09,Beauty,mobile,Bursa,493.0,4.0
606,101273,2023-11-04,Electronics,desktop,Bursa,13506.0,1.0
871,101274,2023-04-09,Grocery,mobile,Istanbul,164.0,5.0
1721,101275,2023-04-29,Electronics,desktop,Ankara,4867.0,1.0
1152,101276,2024-05-15,Fashion,desktop,Bursa,872.0,1.0
1492,101277,2023-11-27,Home,mobile,Ankara,1601.0,2.0
1281,101278,2023-08-13,Grocery,web,Bursa,238.0,5.0
185,101279,2023-04-23,Sports,desktop,Antalya,1495.0,2.0
322,101280,2024-12-22,Grocery,mobile,Istanbul,296.0,2.0
510,101281,2024-07-02,Fashion,web,Adana,1064.0,1.0
618,101282,2023-01-14,Grocery,mobile,Ankara,59.0,3.0
269,101283,2023-01-25,Home,desktop,Istanbul,1659.0,1.0
1110,101284,2023-10-04,Beauty,mobile,Bursa,247.0,3.0
871,101285,2024-09-11,Fashion,mobile,Bursa,708.0,2.0
880,101286,2024-06-08,Sports,mobile,Izmir,141.0,1.0
1018,101287,2023-04-06,Grocery,desktop,Istanbul,82.0,4.0
916,101288,2024-02-08,Home,desktop,Adana,957.0,3.0
426,101289,2024-01-14,Fashion,mobile,Istanbul,587.0,2.0
121,101290,2024-05-16,Electronics,desktop,Adana,12024.0,1.0
12,101291,2024-05-20,Fashion,mobile,Izmir,345.0,2.0
1452,101292,2023-10-02,Automotive,mobile,Ankara,443.0,1.0
1551,101293,2024-05-09,Electronics,desktop,Istanbul,11991.0,1.0
350,101294,2023-01-14,Fashion,desktop,Istanbul,618.0,2.0
603,101295,2024-10-03,Home,desktop,Bursa,924.0,1.0
1645,101296,2024-11-23,Home,desktop,Istanbul,1319.0,2.0
1746,101297,2024-09-20,Electronics,desktop,Adana,8694.0,1.0
12,101298,2023-05-19,Home,mobile,Adana,1305.0,2.0
137,101299,2023-11-16,Sports,mobile,Ankara,1161.0,1.0
873,101300,2023-12-25,Fashion,mobile,Istanbul,454.0,3.0
1214,101301,2024-08-21,Sports,desktop,Istanbul,1127.0,1.0
785,101302,2023-06-06,Sports,mobile,Istanbul,334.0,2.0
429,101303,2023-12-05,Home,desktop,Bursa,877.0,3.0
663,101304,2023-06-22,Electronics,desktop,İstanbul,7316.0,1.0
241,101305,2023-03-21,Electronics,web,Bursa,12549.0,1.0
1809,101306,2023-09-04,Fashion,web,Ankara,785.0,3.0
1004,101307,2024-09-11,Grocery,web,Istanbul,271.0,3.0
955,101308,2024-12-12,Electronics,mobile,Istanbul,5057.0,1.0
1912,101309,2024-11-17,Automotive,desktop,Ankara,1906.0,2.0
1030,101310,2023-01-11,Beauty,mobile,Istanbul,52.0,2.0
